FID,ID,NAME,CITY,STATE,ZIP,TYPE,STATUS,COUNTY,LATITUDE,LONGITUDE,LINES,MAX_VOLT,MIN_VOLT,MAX_INFER,MIN_INFER
1154,302379,PILGRIM,FRIENDSWOOD,TX,77546,SUBSTATION,IN SERVICE,HARRIS,29.552253,-95.174905,2,138,69,N,N
2428,301721,PILOT KNOB,DEL VALLE,TX,78719,SUBSTATION,IN SERVICE,TRAVIS,30.162895,-97.681693,6,138,69,N,N
839,304288,PINEHURST,PINEHURST,TX,77362,SUBSTATION,IN SERVICE,MONTGOMERY,30.161368,-95.672935,2,138,69,N,N
1119,302285,UNKNOWN302285,SILVERTON,TX,79257,SUBSTATION,IN SERVICE,BRISCOE,34.449532,-101.382337,2,-999999,-999999,N,N
3080,300333,PINN ROAD,SAN ANTONIO,TX,78227,SUBSTATION,IN SERVICE,BEXAR,29.41326,-98.623446,2,138,138,Y,Y
1121,302292,UNKNOWN302292,MORTON,TX,79346,SUBSTATION,NOT AVAILABLE,COCHRAN,33.748327,-102.819378,0,69,-999999,Y,N
1048,302085,PIPE CREEK,PIPE CREEK,TX,78063,SUBSTATION,IN SERVICE,BANDERA,29.715372,-98.898816,3,138,69,Y,Y
46,304863,PIRKEY,DARCO,TX,75650,SUBSTATION,IN SERVICE,HARRISON,32.463446,-94.478605,9,345,69,N,N
101,305016,PLANO PARKER ROAD,PLANO,TX,75093,SUBSTATION,IN SERVICE,COLLIN,33.042482,-96.776622,3,138,69,N,N
1125,302300,UNKNOWN302300,NOCONA,TX,76255,SUBSTATION,NOT AVAILABLE,MONTAGUE,33.788625,-97.724769,1,69,-999999,Y,N
1126,302302,UNKNOWN302302,MIDLAND,TX,79706,SUBSTATION,IN SERVICE,MIDLAND,31.718914,-101.940835,2,69,-999999,Y,N
2311,301367,PLANT X,EARTH,TX,79031,SUBSTATION,IN SERVICE,LAMB,34.165048,-102.409685,11,230,69,N,N
3945,309991,PLAZA,HOUSTON,TX,77054,SUBSTATION,IN SERVICE,HARRIS,29.68942,-95.389565,3,138,69,N,N
455,305957,PLEASANT GROVE,DALLAS,TX,75217,SUBSTATION,IN SERVICE,DALLAS,32.727397,-96.700549,2,138,13.8,N,N
937,304585,PLEASANTON,PLEASANTON,TX,78064,SUBSTATION,IN SERVICE,ATASCOSA,28.990375,-98.438023,2,138,69,Y,Y
364,305710,PLEDGER,PLEDGER,TX,77420,SUBSTATION,IN SERVICE,MATAGORDA,29.188463,-95.911573,3,138,69,N,N
1132,302324,UNKNOWN302324,FRANKSTON,TX,75763,SUBSTATION,NOT AVAILABLE,HENDERSON,32.103438,-95.524256,2,69,-999999,Y,N
2009,300412,POCKRUS,DENTON,TX,76208,SUBSTATION,IN SERVICE,DENTON,33.172158,-97.085059,2,138,69,N,N
3836,309721,POLK,HOUSTON,TX,77002,SUBSTATION,IN SERVICE,HARRIS,29.752238,-95.361676,3,138,69,N,N
1135,302338,UNKNOWN302338,GAINESVILLE,TX,76240,NOT AVAILABLE,NOT AVAILABLE,COOKE,33.700603,-97.199958,3,-999999,-999999,N,N
1984,300394,POLK ST,DALLAS,TX,75208,SUBSTATION,NOT AVAILABLE,DALLAS,32.733279,-96.839494,0,138,13.8,Y,Y
3115,310205,POMELO,LINN,TX,78563,SUBSTATION,IN SERVICE,HIDALGO,26.492629,-98.448374,2,345,40,Y,Y
1138,302345,UNKNOWN302345,KILLEEN,TX,76541,SUBSTATION,IN SERVICE,BELL,31.104136,-97.73862,2,69,-999999,Y,N
948,304609,PONDEROSA,CONROE,TX,77304,SUBSTATION,IN SERVICE,MONTGOMERY,30.29945,-95.492158,5,138,69,N,N
1140,302350,CROSS REACTORS,TURKEY,TX,79261,SUBSTATION,NOT AVAILABLE,HALL,34.34226,-100.898009,1,13,13,Y,Y
2162,300936,PORT,HOUSTON,TX,77015,SUBSTATION,IN SERVICE,HARRIS,29.753137,-95.184626,2,138,69,N,N
1142,302352,UNKNOWN302352,GARWOOD,TX,77442,SUBSTATION,NOT AVAILABLE,COLORADO,29.392083,-96.387054,3,-999999,-999999,N,N
2752,306761,PORT ACRES BULK,PORT ARTHUR,TX,77640,SUBSTATION,IN SERVICE,JEFFERSON,29.887172,-93.998789,9,230,69,N,N
699,303875,PORT NECHES,GROVES,TX,77619,SUBSTATION,IN SERVICE,JEFFERSON,29.963241,-93.938707,8,138,69,Y,Y
946,304606,PORTER,PORTER HEIGHTS,TX,77302,SUBSTATION,IN SERVICE,MONTGOMERY,30.186403,-95.342208,6,138,69,N,N
3734,309474,POTEET,JOURDANTON,TX,78026,SUBSTATION,IN SERVICE,ATASCOSA,28.924533,-98.551972,3,138,69,Y,Y
1147,302366,UNKNOWN302366,EDMONSON,TX,79072,SUBSTATION,IN SERVICE,HALE,34.280358,-101.900705,2,-999999,-999999,N,N
1148,302368,UNKNOWN302368,MUNDAY,TX,76371,SUBSTATION,IN SERVICE,KNOX,33.450206,-99.620721,5,69,-999999,N,N
775,304114,POTTER COUNTY,CLIFFSIDE,TX,79124,SUBSTATION,IN SERVICE,POTTER,35.310286,-101.922621,8,345,69,N,N
1150,302373,UNKNOWN302373,LUBBOCK,TX,79424,SUBSTATION,IN SERVICE,LUBBOCK,33.533884,-101.965371,2,115,69,N,N
3680,309345,PRAIRIE CREEK SW,DALLAS,TX,75227,SUBSTATION,IN SERVICE,DALLAS,32.777236,-96.662812,7,138,69,N,N
1152,302375,UNKNOWN302375,BRYSON,TX,76427,SUBSTATION,IN SERVICE,JACK,33.168822,-98.378016,1,-999999,-999999,N,N
2352,301475,PRAIRIECREEK,DALLAS,TX,75227,SUBSTATION,IN SERVICE,DALLAS,32.776862,-96.664131,4,138,69,N,N
919,304531,PRESIDIO,PRESIDIO,TX,79845,SUBSTATION,NOT AVAILABLE,PRESIDIO,29.566231,-104.355838,2,138,69,Y,Y
1155,302382,UNKNOWN302382,WHITEFACE,TX,79379,SUBSTATION,NOT AVAILABLE,COCHRAN,33.528095,-102.610015,5,115,69,Y,Y
1156,302383,HIGHLAND PARK,SAINT FRANCIS,TX,79108,SUBSTATION,IN SERVICE,POTTER,35.252436,-101.654337,1,115,69,N,N
1883,300061,PRESTON NORTH,DALLAS,TX,75248,SUBSTATION,IN SERVICE,DALLAS,32.976463,-96.800969,2,138,13.8,N,N
3110,307294,PRICE ROAD,BROWNSVILLE,TX,78521,SUBSTATION,IN SERVICE,CAMERON,25.934529,-97.479662,3,138,138,N,Y
2479,301870,PRINGLE,PRINGLE,TX,79083,SUBSTATION,IN SERVICE,HUTCHINSON,35.994508,-101.392148,5,230,138,N,N
2028,300476,PSARCO,CHANNELVIEW,TX,77530,SUBSTATION,IN SERVICE,HARRIS,29.813266,-95.121101,2,138,69,N,N
2256,301198,PUEBLO,EAGLE PASS,TX,78852,SUBSTATION,IN SERVICE,MAVERICK,28.679107,-100.463742,1,138,69,N,N
3209,303407,PURCELL & RED DEER,CANADIAN,TX,79014,SUBSTATION,IN SERVICE,HEMPHILL,35.916077,-100.388627,1,138,138,Y,Y
4812,308291,QUAIL VALLEY,MISSOURI CITY,TX,77489,SUBSTATION,IN SERVICE,FORT BEND,29.586761,-95.534302,2,138,69,N,N
1164,302407,UNKNOWN302407,SEMINOLE,TX,79360,SUBSTATION,IN SERVICE,GAINES,32.6115,-102.641703,0,-999999,-999999,N,N
1165,302413,FLOYDADA SOUTH,FLOYDADA,TX,79235,SUBSTATION,IN SERVICE,FLOYD,33.955524,-101.359807,3,69,-999999,N,N
663,303777,QUINTANA,SAN ANTONIO,TX,78211,SUBSTATION,IN SERVICE,BEXAR,29.372975,-98.556519,2,138,69,N,N
1167,302419,TAP302419,NEDERLAND,TX,77627,TAP,IN SERVICE,JEFFERSON,29.981041,-94.005294,3,69,69,Y,Y
1168,302420,TAP302420,PITTSBURG,TX,75686,TAP,IN SERVICE,CAMP,33.032205,-94.973516,3,69,69,Y,Y
1169,302422,TAP302422,ROUNDUP,TX,79311,TAP,IN SERVICE,HALE,33.875342,-102.045637,3,69,69,N,N
2781,306833,R.D. WELLS INTERCHANGE,DENTON,TX,76207,SUBSTATION,IN SERVICE,DENTON,33.208806,-97.181376,2,138,69,N,N
2799,306890,RACOON BEND,COCHRAN,TX,77418,SUBSTATION,IN SERVICE,AUSTIN,29.99094,-96.130477,2,138,69,Y,Y
47,304871,RAILHEAD,WHITE DEER,TX,79097,SUBSTATION,IN SERVICE,CARSON,35.40231,-101.153867,4,345,345,N,N
1173,302433,TAP302433,TOKIO,TX,79355,TAP,IN SERVICE,YOAKUM,33.254877,-102.611105,3,69,69,Y,Y
1174,302434,TAP302434,LOOP,TX,79359,TAP,IN SERVICE,GAINES,32.856676,-102.485458,3,69,69,N,N
1357,302928,RANCHTOWN,GREY FOREST,TX,78023,SUBSTATION,IN SERVICE,BEXAR,29.617836,-98.735993,2,138,69,N,N
2463,301817,RANDALL COUNTY,ZITA,TX,79118,SUBSTATION,IN SERVICE,RANDALL,35.148687,-101.776348,6,230,115,N,N
4603,307719,RANDOLPH FIELD,UNIVERSAL CITY,TX,78148,SUBSTATION,IN SERVICE,BEXAR,29.543543,-98.290646,2,138,69,N,N
385,305763,RAYFORD,OAK RIDGE NORTH,TX,77380,SUBSTATION,IN SERVICE,MONTGOMERY,30.128494,-95.444945,2,138,69,N,N
4061,310340,RAYMOND F. BARKER,CENTER POINT,TX,78010,SUBSTATION,IN SERVICE,KERR,29.95833,-99.046175,4,138,69,N,N
1180,302459,TAP302459,KRESS,TX,79052,TAP,IN SERVICE,SWISHER,34.369497,-101.903211,3,-999999,-999999,N,N
3446,305792,READING,RICHMOND,TX,77469,SUBSTATION,IN SERVICE,FORT BEND,29.563724,-95.762462,3,138,138,N,Y
3594,309054,REAGAN ST,DALLAS,TX,75219,SUBSTATION,IN SERVICE,DALLAS,32.803684,-96.819205,4,138,69,N,N
2903,307179,RECORD CROSSING,DALLAS,TX,75235,SUBSTATION,IN SERVICE,DALLAS,32.818074,-96.85588,2,138,69,N,N
1184,302466,TAP302466,AMARILLO,TX,79109,TAP,IN SERVICE,RANDALL,35.132091,-101.91972,3,115,115,N,N
4780,308202,REDWOOD,SAN MARCOS,TX,78666,SUBSTATION,IN SERVICE,HAYS,29.850531,-97.944756,2,138,69,Y,Y
604,303634,REGAL ROW,DALLAS,TX,75247,SUBSTATION,IN SERVICE,DALLAS,32.829742,-96.883348,4,138,69,N,N
1872,300034,RETRIEVE,ANGLETON,TX,77515,SUBSTATION,NOT AVAILABLE,BRAZORIA,29.099856,-95.492757,0,138,69,Y,Y
1188,302473,TAP302473,NEW CHAPEL HILL,TX,75791,TAP,IN SERVICE,SMITH,32.277744,-95.196506,3,69,69,Y,Y
943,304603,RHOME,AURORA,TX,76078,SUBSTATION,IN SERVICE,WISE,33.061308,-97.493531,2,138,69,N,N
2412,301668,RICHARDSON COLLINS BOULEVARD,RICHARDSON,TX,75081,SUBSTATION,IN SERVICE,DALLAS,32.967465,-96.715386,2,138,13.8,N,N
3863,309800,RICHARDSON SPRING CREEK,RICHARDSON,TX,75082,SUBSTATION,IN SERVICE,DALLAS,32.983171,-96.696271,2,138,13.8,Y,Y
1192,302493,TAP302493,ORANGE,TX,77630,TAP,IN SERVICE,ORANGE,30.073226,-93.773287,3,-999999,-999999,N,N
1193,302494,TAP302494,EARTH,TX,79031,TAP,IN SERVICE,CASTRO,34.319428,-102.427166,3,115,115,N,N
3536,308938,RICHARDSON WOODHAVEN,RICHARDSON,TX,75081,SUBSTATION,IN SERVICE,DALLAS,32.938212,-96.715114,2,138,69,Y,Y
1354,302920,RICHLAND CHAMBERS SWITCHING STATION,CAYUGA,TX,75840,SUBSTATION,IN SERVICE,FREESTONE,31.890153,-96.11335,6,345,69,N,N
366,305725,RIO HONDO,RIO HONDO,TX,78550,SUBSTATION,IN SERVICE,CAMERON,26.277484,-97.613408,8,345,69,N,N
1122,302295,RIO NOGALES SWITCHYARD,SEGUIN,TX,78155,SUBSTATION,IN SERVICE,GUADALUPE,29.593108,-97.974931,3,345,69,N,N
36,304832,RIO PECOS,RIO PECOS,TX,76943,SUBSTATION,IN SERVICE,CROCKETT,31.084985,-102.36485,9,138,69,Y,Y
1898,300108,RISER300108,EULESS,TX,75261,RISER,IN SERVICE,TARRANT,32.870001,-97.059407,2,138,138,N,N
3154,300686,RISER300686,IRVING,TX,75261,RISER,IN SERVICE,DALLAS,32.887837,-96.998955,2,138,138,Y,Y
2248,301174,RISER301174,GALVESTON,TX,77554,RISER,IN SERVICE,GALVESTON,29.260893,-94.897051,1,138,138,N,N
1202,302524,TAP302524,ANDREWS,TX,79714,TAP,IN SERVICE,ANDREWS,32.321554,-102.607692,3,-999999,-999999,N,N
618,303656,RISER303656,FORT WORTH,TX,76104,RISER,IN SERVICE,TARRANT,32.743826,-97.326264,2,138,138,N,N
2567,306233,RISER306233,IRVING,TX,75261,RISER,IN SERVICE,DALLAS,32.894926,-96.991942,2,138,138,N,N
1205,302538,TAP302538,DEER PARK,TX,77571,TAP,IN SERVICE,HARRIS,29.692823,-95.088626,3,69,69,N,N
1206,302540,TAP302540,EARTH,TX,79031,TAP,IN SERVICE,LAMB,34.233634,-102.597388,3,-999999,-999999,N,N
4572,307642,RISER307642,FORT WORTH,TX,76102,RISER,IN SERVICE,TARRANT,32.758376,-97.336396,2,138,138,N,N
1208,302543,TAP302543,CONWAY,TX,79068,TAP,IN SERVICE,CARSON,35.251349,-101.382159,3,115,115,N,N
1153,302377,RITTENHOUSE,HOUSTON,TX,77076,SUBSTATION,IN SERVICE,HARRIS,29.86363,-95.379417,2,138,69,Y,Y
4687,307935,RITTENHOUSE TAP 1,HOUSTON,TX,77076,TAP,IN SERVICE,HARRIS,29.859984,-95.362642,3,138,138,N,N
4245,310844,RITTENHOUSE TAP 2,HOUSTON,TX,77076,TAP,IN SERVICE,HARRIS,29.860334,-95.362733,3,138,138,N,N
4804,308274,RIVER OAKS,GRUENE,TX,78132,SUBSTATION,IN SERVICE,COMAL,29.777758,-98.105828,2,345,69,N,N
285,305482,RIVERFRONT,DALLAS,TX,75207,SUBSTATION,IN SERVICE,DALLAS,32.785176,-96.817736,4,138,69,N,N
629,303697,RIVERPLACE,AUSTIN,TX,78726,SUBSTATION,IN SERVICE,TRAVIS,30.39865,-97.842217,3,138,69,N,N
3888,309874,RIWOOD,OYSTER CREEK,TX,77541,SUBSTATION,IN SERVICE,BRAZORIA,29.055757,-95.347479,2,138,69,Y,Y
1005,301956,ROANOKE,ROANOKE,TX,76262,SUBSTATION,IN SERVICE,DENTON,32.991931,-97.261563,7,345,13.8,N,N
708,303896,ROARK,HOUSTON,TX,77099,SUBSTATION,IN SERVICE,HARRIS,29.665989,-95.56114,2,138,69,N,N
1218,302575,TAP302575,MCBRIDE,TX,79068,TAP,IN SERVICE,CARSON,35.485301,-101.518383,3,115,115,N,N
1219,302580,TAP302580,CANYON,TX,79015,TAP,IN SERVICE,RANDALL,34.999325,-101.901341,3,115,115,N,N
2883,307119,ROCK HILL,FRISCO,TX,75035,SUBSTATION,IN SERVICE,COLLIN,33.203124,-96.793292,2,138,69,N,N
674,303805,ROLLING HILLS,JUILLIARD,TX,79108,SUBSTATION,IN SERVICE,POTTER,35.295652,-101.84115,3,230,69,N,N
1875,300041,ROMAN JUAREZ,FRISCO,TX,75033,SUBSTATION,IN SERVICE,DENTON,33.158277,-96.841289,2,138,69,Y,Y
1223,302589,TAP302589,BISHOP HILLS,TX,79124,TAP,IN SERVICE,POTTER,35.206004,-101.938544,3,69,69,N,N
1224,302593,TAP302593,LUBBOCK,TX,79407,TAP,IN SERVICE,LUBBOCK,33.558312,-101.965939,3,115,115,N,N
2714,306650,ROSENBERG,ROSENBERG,TX,77471,SUBSTATION,IN SERVICE,FORT BEND,29.559971,-95.808543,4,138,69,N,N
3782,309592,ROSHARON,ALVIN,TX,77583,SUBSTATION,IN SERVICE,BRAZORIA,29.353742,-95.429655,2,138,69,N,N
1227,302596,TAP302596,LOCKNEY,TX,79241,TAP,IN SERVICE,FLOYD,34.244216,-101.328055,3,-999999,-999999,N,N
1228,302599,TAP302599,CORSICANA,TX,75109,TAP,IN SERVICE,NAVARRO,32.053441,-96.445781,3,-999999,-999999,N,N
1115,302280,ROSITA CREEK,EAGLE PASS,TX,78852,SUBSTATION,IN SERVICE,MAVERICK,28.699148,-100.40482,1,138,69,Y,Y
1230,302604,TAP302604,KRESS,TX,79052,TAP,IN SERVICE,SWISHER,34.369679,-101.92017,3,-999999,-999999,N,N
576,303561,ROSSVILLE,SOMERSET,TX,78069,SUBSTATION,IN SERVICE,ATASCOSA,29.164329,-98.681737,2,138,69,N,N
1232,302609,TAP302609,FABENS,TX,79838,TAP,IN SERVICE,EL PASO,31.505964,-106.161029,3,69,69,Y,Y
563,303513,ROTHWOOD,THE WOODLANDS,TX,77389,SUBSTATION,IN SERVICE,HARRIS,30.090706,-95.489967,4,345,69,N,N
2419,301687,ROUND ROCK,ROUND ROCK,TX,78681,SUBSTATION,IN SERVICE,WILLIAMSON,30.521211,-97.702239,5,138,69,N,N
414,305850,ROUND ROCK NORTHEAST,ROUND ROCK,TX,78665,SUBSTATION,IN SERVICE,WILLIAMSON,30.541452,-97.648924,4,345,69,N,N
1932,300209,ROUND ROCK SOUTH,AUSTIN,TX,78681,SUBSTATION,IN SERVICE,WILLIAMSON,30.47425,-97.694007,3,138,69,N,N
1237,302621,TAP302621,JUNCTION,TX,76849,TAP,IN SERVICE,KIMBLE,30.518196,-99.721572,3,69,69,Y,Y
3938,309976,ROUND ROCK WESTINGHOUSE,ROUND ROCK,TX,78681,SUBSTATION,IN SERVICE,WILLIAMSON,30.567196,-97.698571,2,138,69,Y,Y
4067,310361,ROYSE,ROYSE CITY,TX,75189,SUBSTATION,IN SERVICE,ROCKWALL,32.969252,-96.350774,17,345,13.8,N,N
1240,302628,TAP302628,LUBBOCK,TX,79403,TAP,IN SERVICE,LUBBOCK,33.614284,-101.783549,3,69,69,Y,Y
761,304059,RUNGE,RUNGE,TX,78151,SUBSTATION,NOT AVAILABLE,KARNES,28.870639,-97.701569,1,138,69,Y,Y
3506,308833,RUTHERFORD,BEAR CREEK,TX,78619,SUBSTATION,IN SERVICE,HAYS,30.117725,-97.985636,3,138,69,Y,Y
4077,310376,SAGINAW SW,FORT WORTH,TX,76106,SUBSTATION,IN SERVICE,TARRANT,32.821322,-97.327242,9,138,69,N,N
1244,302641,TAP302641,TULIA,TX,79088,TAP,IN SERVICE,SWISHER,34.646427,-101.617264,3,-999999,-999999,N,N
794,304161,SAINT HEDWIG,SAN ANTONIO,TX,78219,SUBSTATION,IN SERVICE,BEXAR,29.427124,-98.396732,2,138,13.8,N,N
3189,306475,SALEM WALK,AUSTIN,TX,78745,SUBSTATION,IN SERVICE,TRAVIS,30.215779,-97.790032,3,138,138,N,Y
1247,302645,TAP302645,GROVES,TX,77619,TAP,IN SERVICE,JEFFERSON,29.933636,-93.903805,3,69,69,Y,Y
1248,302647,TAP302647,CENTRAL GARDENS,TX,77705,TAP,IN SERVICE,JEFFERSON,29.975762,-94.055646,3,69,69,Y,Y
5188,305895,SALT FORK WIND,CLARENDON,TX,79226,SUBSTATION,IN SERVICE,DONLEY,35.163864,-100.940097,2,345,40,N,Y
2738,306721,SAM DAM,CURTIS,TX,75951,SUBSTATION,IN SERVICE,JASPER,31.059219,-94.104822,7,138,69,Y,Y
2092,300764,SAN ANGELO BEN FICKLIN,SAN ANGELO,TX,76904,SUBSTATION,IN SERVICE,TOM GREEN,31.402354,-100.438287,2,138,69,N,N
1252,302661,TAP302661,GUSTINE,TX,76455,TAP,IN SERVICE,COMANCHE,31.749373,-98.38712,3,-999999,-999999,N,N
2046,300641,SAN ANGELO RED CREEK,ORIENT,TX,76905,SUBSTATION,IN SERVICE,TOM GREEN,31.529098,-100.32121,10,345,69,N,N
1254,302666,TAP302666,WILDORADO,TX,79098,TAP,IN SERVICE,OLDHAM,35.232956,-102.190506,3,69,69,Y,Y
3669,309302,SAN ANGELO SOUTHLAND HILLS,SAN ANGELO,TX,76904,SUBSTATION,IN SERVICE,TOM GREEN,31.403249,-100.491806,1,138,69,N,N
1256,302670,TAP302670,SANFORD,TX,79083,TAP,IN SERVICE,HUTCHINSON,35.776227,-101.597583,3,115,115,N,N
1341,302896,SAN FELIPE,HOUSTON,TX,77019,SUBSTATION,IN SERVICE,HARRIS,29.750583,-95.447892,3,138,69,N,N
3864,309803,SAN MIGUEL,CHRISTINE,TX,78026,SUBSTATION,IN SERVICE,ATASCOSA,28.704006,-98.474307,11,345,69,N,N
5157,308831,SAND HILL SWITCHYARD,AUSTIN,TX,78617,SUBSTATION,IN SERVICE,TRAVIS,30.209567,-97.614232,2,138,138,N,Y
3002,307463,SANDHILLS,PENWELL,TX,79731,SUBSTATION,IN SERVICE,CRANE,31.529337,-102.672034,1,138,69,N,N
1261,302685,TAP302685,PALISADES,TX,79118,TAP,IN SERVICE,RANDALL,35.105707,-101.813463,3,115,115,N,N
3776,309584,SARGENT ROAD,DALLAS,TX,75203,SUBSTATION,IN SERVICE,DALLAS,32.727861,-96.774169,8,345,13.8,N,N
1263,302689,TAP302689,LUMS CHAPEL,TX,79339,TAP,IN SERVICE,LAMB,33.848384,-102.327912,3,69,69,N,N
1874,300038,SATSUMA,JERSEY VILLAGE,TX,77041,SUBSTATION,IN SERVICE,HARRIS,29.88167,-95.576458,2,138,69,N,N
1265,302693,TAP302693,SANFORD,TX,79036,TAP,IN SERVICE,HUTCHINSON,35.682676,-101.548752,3,115,115,N,N
2267,301225,SATTLER,CANYON LAKE,TX,78133,SUBSTATION,IN SERVICE,COMAL,29.84971,-98.171217,4,138,69,N,N
1267,302698,TAP302698,FRIONA,TX,79035,TAP,IN SERVICE,PARMER,34.596087,-102.745595,3,115,115,N,N
1268,302703,TAP302703,CANTON,TX,75103,TAP,IN SERVICE,VAN ZANDT,32.472354,-96.022811,3,-999999,-999999,N,N
1269,302708,TAP302708,GOLDSMITH,TX,79741,TAP,IN SERVICE,ECTOR,31.996946,-102.619906,3,-999999,-999999,N,N
2250,301179,SAUER,HOUSTON,TX,77043,SUBSTATION,IN SERVICE,HARRIS,29.788636,-95.552675,4,138,69,N,N
2174,300973,SCENIC WOODS,HOUSTON,TX,77016,SUBSTATION,IN SERVICE,HARRIS,29.883723,-95.285265,2,138,69,N,N
1272,302711,TAP302711,TEXARKANA,TX,75503,TAP,IN SERVICE,BOWIE,33.463536,-94.151315,3,-999999,-999999,N,N
3345,304140,SCHERTZ,SCHERTZ,TX,78154,SUBSTATION,IN SERVICE,GUADALUPE,29.563611,-98.261501,3,138,138,N,Y
1274,302718,TAP302718,JUILLIARD,TX,79108,TAP,IN SERVICE,POTTER,35.282753,-101.742553,3,115,115,N,N
1275,302724,TAP302724,SAN ANGELO,TX,76903,TAP,IN SERVICE,TOM GREEN,31.422256,-100.453573,3,69,69,N,N
2636,306455,SCHUMANSVILLE,NEW BRAUNFELS,TX,78130,SUBSTATION,IN SERVICE,GUADALUPE,29.6539,-98.09702,2,138,69,N,N
2194,301020,SCURRY,DUNN,TX,79526,SUBSTATION,IN SERVICE,SCURRY,32.598528,-100.862022,8,345,69,N,N
2671,306559,SCYENE RD,DALLAS,TX,75227,SUBSTATION,IN SERVICE,DALLAS,32.762664,-96.700202,2,138,69,N,N
1279,302737,TAP302737,CARGRAY,TX,79080,TAP,IN SERVICE,CARSON,35.487162,-101.239277,3,115,115,N,N
1246,302644,SCYENE RD TAP,DALLAS,TX,75227,TAP,IN SERVICE,DALLAS,32.761072,-96.699947,3,138,138,N,N
1281,302741,TAP302741,WHITHARRAL,TX,79339,TAP,IN SERVICE,HOCKLEY,33.750374,-102.327991,3,69,69,N,N
3899,309895,SEAGOVILLE,SEAGOVILLE,TX,75159,SUBSTATION,IN SERVICE,DALLAS,32.673867,-96.54891,2,138,69,N,N
1331,302870,SEAGOVILLE SW,SEAGOVILLE,TX,75159,SUBSTATION,IN SERVICE,DALLAS,32.673455,-96.546252,5,345,69,N,N
1315,302835,SEAHOLM,AUSTIN,TX,78701,SUBSTATION,IN SERVICE,TRAVIS,30.266758,-97.75141,4,138,69,N,N
3969,310063,SEALY,SEALY,TX,77474,SUBSTATION,IN SERVICE,AUSTIN,29.779137,-96.170815,2,138,69,N,N
328,305618,SEAWAY,JONES CREEK,TX,77541,SUBSTATION,IN SERVICE,BRAZORIA,28.948813,-95.432778,1,138,69,N,N
1402,303058,SEAWAY SW,JONES CREEK,TX,77541,SUBSTATION,IN SERVICE,BRAZORIA,28.952163,-95.434691,2,138,69,N,N
1288,302745,TAP302745,DENVER CITY,TX,79323,TAP,IN SERVICE,YOAKUM,32.964045,-102.817309,3,69,69,N,N
4605,307721,SECO,HONDO,TX,78861,SUBSTATION,IN SERVICE,MEDINA,29.436527,-99.238369,1,138,13.8,Y,Y
1290,302763,TAP302763,EDGEWOOD,TX,75117,TAP,IN SERVICE,VAN ZANDT,32.756492,-95.81697,3,-999999,-999999,N,N
1291,302776,TAP302776,FLUVANNA,TX,79517,TAP,NOT AVAILABLE,BORDEN,32.942672,-101.223414,3,-999999,-999999,N,N
1292,302777,TAP302777,GODLEY,TX,76044,TAP,NOT AVAILABLE,JOHNSON,32.417467,-97.562368,3,-999999,-999999,N,N
1293,302785,UNKNOWN302785,LEVELLAND,TX,79336,SUBSTATION,NOT AVAILABLE,HOCKLEY,33.487523,-102.488219,1,69,-999999,Y,N
1123,302296,SEGUIN,SEGUIN,TX,78155,SUBSTATION,IN SERVICE,GUADALUPE,29.594253,-97.956379,9,138,69,N,N
3727,309453,SEGUIN WEST,SEGUIN,TX,78155,SUBSTATION,IN SERVICE,GUADALUPE,29.586229,-97.987583,2,138,69,N,N
549,303477,SEMINOLE,LEAGUE CITY,TX,77546,SUBSTATION,IN SERVICE,GALVESTON,29.468466,-95.179172,2,138,13.8,N,N
2555,306197,SEMINOLE,SEMINOLE,TX,79360,SUBSTATION,IN SERVICE,GAINES,32.782885,-102.675598,5,230,69,N,N
3211,301590,SENATE WIND,BRYSON,TX,76427,SUBSTATION,IN SERVICE,JACK,33.202842,-98.373775,1,345,345,N,Y
3521,308874,SEWARD JUNCTION,LEANDER,TX,78628,SUBSTATION,IN SERVICE,WILLIAMSON,30.63452,-97.850923,3,138,69,N,N
1300,302806,UNKNOWN302806,CLARKSVILLE,TX,75426,SUBSTATION,NOT AVAILABLE,RED RIVER,33.617878,-95.053948,2,69,-999999,Y,N
691,303851,SHADOW GLEN,MANOR,TX,78653,SUBSTATION,IN SERVICE,TRAVIS,30.357002,-97.535493,2,138,69,Y,Y
3599,309069,SHAMBURGER,OWENTOWN,TX,75708,SUBSTATION,IN SERVICE,SMITH,32.419892,-95.253461,5,345,69,Y,Y
3877,309835,SHARPSTOWN,HOUSTON,TX,77081,SUBSTATION,IN SERVICE,HARRIS,29.701404,-95.487181,2,138,69,N,N
2026,301230,SHARYLAND,MISSION,TX,78572,SUBSTATION,NOT AVAILABLE,HIDALGO,26.203368,-98.284333,2,138,69,Y,Y
2623,306415,SHELDON MILLS,MAGNOLIA GARDENS,TX,77044,SUBSTATION,IN SERVICE,HARRIS,29.883276,-95.111525,2,138,69,N,N
1460,303243,SHELL,DEER PARK,TX,77536,SUBSTATION,IN SERVICE,HARRIS,29.721986,-95.123896,2,138,69,N,N
2802,306904,SHERBINO I,FORT STOCKTON,TX,79735,SUBSTATION,NOT AVAILABLE,PECOS,30.818423,-102.365992,2,138,34.5,N,N
1308,302818,UNKNOWN302818,SILSBEE,TX,77656,SUBSTATION,IN SERVICE,HARDIN,30.368369,-94.174191,2,-999999,-999999,N,N
1304,302811,SHERBINO II,FORT STOCKTON,TX,79735,SUBSTATION,NOT AVAILABLE,PECOS,30.755469,-102.469122,1,138,34.5,N,N
